Unnamed: 0,code,name,description,material,size,fragm,cultlayer,execorg,survyear,artifact_id,group_key,image_file,image_path,image_exists,object_type,material_group,integrity,part_zone,split
14679,Т-12-Р3-2937,Миска,Миска красноглиняная со сливом с зеленой поливой внутри,Керамика,"D16,5",Целый,6 (слой периода существования построек),,,Т-12-Р3-2937,Т-12-Р3-2937,Т-12-Р3-2937_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Т-12-Р3-2937_orig.jpg,True,миска,ceramic,whole,unknown,val_inner
14731,Т-12-Р4-1086,Тарелка,Тарелки фаянсовой донца с клеймом фр-т,Фаянс,,Фрагмент,5 (слой разрушения построек 1-4),,,Т-12-Р4-1086,Т-12-Р4-1086,Т-12-Р4-1086_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Т-12-Р4-1086_orig.jpg,True,тарелка,faience,fragment,base,val_inner
14736,Т-12-Р4-1097,Миска,Миски красноглиняной с зеленой поливой внутри профиль,Керамика,D 15 см,Фрагмент,6 (слой периода сущестования построек 1-4),,,Т-12-Р4-1097,Т-12-Р4-1097,Т-12-Р4-1097_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Т-12-Р4-1097_orig.jpg,True,миска,ceramic,fragment,profile,val_inner
14789,Т-12-Р4-1177,Миска,Миски красноглиняной с коричневой поливой внутри профиль,Керамика,D 17 см,Фрагмент,6 (слой периода сущестования построек 1-4),,,Т-12-Р4-1177,Т-12-Р4-1177,Т-12-Р4-1177_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Т-12-Р4-1177_orig.jpg,True,миска,ceramic,fragment,profile,val_inner
14802,Т-12-Р4-1211,Миска,Миски красноглиняной с желтой поливой снаружи и внутри профиль,Керамика,D 20 см,Фрагмент,5 (слой разрушения построек 1-4),,,Т-12-Р4-1211,Т-12-Р4-1211,Т-12-Р4-1211_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Т-12-Р4-1211_orig.jpg,True,миска,ceramic,fragment,profile,val_inner
15601,ВО-1л58-2017-0014,Изразец,Изразец карнизный сложнопрофилированный светлоглиняный с белой поливой,Керамика,"12,5 х 24 х 1,5; выс.рум=4 см",Фрагмент,Техноген - мусор под асфальтом,ИИМК РАН,2017.0,ВО-1л58-2017-0014,ВО-1л58-2017-0014,ВО-1л58-2017-0014_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0014_orig.jpg,True,изразец,ceramic,fragment,unknown,val_inner
15658,ВО-1л58-2017-0077,Крышка,Чайника/сахарницы (?) фарфорового с белой поливой внутри и снаружи  с золотой полосой крышки фр-т,Фарфор,"Д=6,5 см",Фрагмент,Техноген - мусор под асфальтом,ИИМК РАН,2017.0,ВО-1л58-2017-0077,ВО-1л58-2017-0077,ВО-1л58-2017-0077_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0077_orig.jpg,True,крышка,porcelain,fragment,lid,val_inner
15659,ВО-1л58-2017-0078,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри со следами росписи голубыми цветами профиль,Фарфор,"Двен=15; Ддон=8,5; выс=2,5 см",Фрагмент,Техноген - мусор под асфальтом,ИИМК РАН,2017.0,ВО-1л58-2017-0078,ВО-1л58-2017-0078,ВО-1л58-2017-0078_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0078_orig.jpg,True,блюдце,porcelain,fragment,profile,val_inner
15665,ВО-1л58-2017-0090,Тарелка,Тарелки фарфоровой с белой поливой снаружи и внутри с зеленой полосой по краю и фрагментами росписи (светло-красные лепестки) на дне профиль,Фарфор,Двен=24; Ддон=14; выс=3 см,Фрагмент,Техноген - мусор под асфальтом,ИИМК РАН,2017.0,ВО-1л58-2017-0090,ВО-1л58-2017-0090,ВО-1л58-2017-0090_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0090_orig.jpg,True,тарелка,porcelain,fragment,profile,val_inner
15667,ВО-1л58-2017-0092,Тарелка,Тарелки фарфоровой с белой поливой снаружи и внутри с синей широкой полосой по краю и фрагментами росписи (светло-красные маки с зелеными листьями) на дне профиль,Фарфор,"Двен=22; Ддон=10; выс=4,2 см",Фрагмент,Техноген - мусор под асфальтом,ИИМК РАН,2017.0,ВО-1л58-2017-0092,ВО-1л58-2017-0092,ВО-1л58-2017-0092_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0092_orig.jpg,True,тарелка,porcelain,fragment,profile,val_inner
15695,ВО-1л58-2017-0141,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри с рифленой поверхностью донца клейменого фр-т,Фаянс,Д=11 см,Фрагмент,Техноген - мусор под асфальтом,ИИМК РАН,2017.0,ВО-1л58-2017-0141,ВО-1л58-2017-0141,ВО-1л58-2017-0141_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0141_orig.jpg,True,тарелка,faience,fragment,base,val_inner
15796,ВО-1л58-2017-0281,Тарелка,Тарелки фаянсовой со следами голубой поливы внутри и снаружи профиля фр-т,Фаянс,Двен=20; Ддон=12; выс=3 см,Фрагмент,Бурая супесь после 1-й зачистки,ИИМК РАН,2017.0,ВО-1л58-2017-0281,ВО-1л58-2017-0281,ВО-1л58-2017-0281_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0281_orig.jpg,True,тарелка,faience,fragment,unknown,val_inner
15814,ВО-1л58-2017-0305,Изразец,"Изразец поясной красноглиняный с белой поливой, румпа оббита",Керамика,"18,5 х 10,5 х 1,5 см",Фрагмент,Бурая супесь после 1-й зачистки,ИИМК РАН,2017.0,ВО-1л58-2017-0305,ВО-1л58-2017-0305,ВО-1л58-2017-0305_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0305_orig.jpg,True,изразец,ceramic,fragment,unknown,val_inner
15922,ВО-1л58-2017-0441,Миска (?),Сосуда (миски ?) красноглиняного венчика фр-т,Керамика,Д=24 см,Фрагмент,Бурая супесь с раствором и кирп. крошкой (между стенкой и лотком),ИИМК РАН,2017.0,ВО-1л58-2017-0441,ВО-1л58-2017-0441,ВО-1л58-2017-0441_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0441_orig.jpg,True,миска,ceramic,fragment,rim,val_inner
15940,ВО-1л58-2017-0487,Тарелка,Тарелки фаянсовой с голубой поливой снаружи и внутри с темно-голубой полосой по краю венчика фр-т,Фаянс,Д= ок 24 см,Фрагмент,Заполнение 2х траншей и ם колодца,ИИМК РАН,2017.0,ВО-1л58-2017-0487,ВО-1л58-2017-0487,ВО-1л58-2017-0487_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0487_orig.jpg,True,тарелка,faience,fragment,rim,val_inner
15941,ВО-1л58-2017-0488,Тарелка,Тарелки фаянсовой с голубой поливой снаружи и внутри с синим цветком в центре донца фр-т,Фаянс,Д= ок 16 см,Фрагмент,Заполнение 2х траншей и ם колодца,ИИМК РАН,2017.0,ВО-1л58-2017-0488,ВО-1л58-2017-0488,ВО-1л58-2017-0488_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0488_orig.jpg,True,тарелка,faience,fragment,base,val_inner
15963,ВО-1л58-2017-0522,Тарелка,Тарелки фаянсовой с белой поливой снаружи и следами белой поливы и кобальтовой росписи внутри донца фр-т,Фаянс,Д=14 см,Фрагмент,Завал между столбами,ИИМК РАН,2017.0,ВО-1л58-2017-0522,ВО-1л58-2017-0522,ВО-1л58-2017-0522_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0522_orig.jpg,True,тарелка,faience,fragment,base,val_inner
15965,ВО-1л58-2017-0524,Изразец,"Изразец-перемычка красноглиняный с белой поливой, один конец оббит",Керамика,"21+ х 3,7 х 1,3; выс.рум=3 см",Целый,Завал между столбами,ИИМК РАН,2017.0,ВО-1л58-2017-0524,ВО-1л58-2017-0524,ВО-1л58-2017-0524_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0524_orig.jpg,True,изразец,ceramic,whole,unknown,val_inner
15975,ВО-1л58-2017-0544,Миска,Миски светлоглиняной (бежевая глина) венчика фр-т,Керамика,Д=16 см,Фрагмент,Коричн. супесь и стр. мусор,ИИМК РАН,2017.0,ВО-1л58-2017-0544,ВО-1л58-2017-0544,ВО-1л58-2017-0544_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0544_orig.jpg,True,миска,ceramic,fragment,rim,val_inner
15999,ВО-1л58-2017-0595,Крышка,Сосуда красноглиняного крышки со следами нагара внутри и снаружи фр-т,Керамика,Д=28 см,Фрагмент,Строительный мусор и супесь - заполн. кирпичн. постр-ки,ИИМК РАН,2017.0,ВО-1л58-2017-0595,ВО-1л58-2017-0595,ВО-1л58-2017-0595_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0595_orig.jpg,True,крышка,ceramic,fragment,lid,val_inner
16009,ВО-1л58-2017-0606,Изразец,Изразец-перемычка красноглиняный с белой поливой,Керамика,"22 х 4,3 х 1,5; выс.рум=3 см",Целый,Строительный мусор и супесь - заполн. кирпичн. постр-ки,ИИМК РАН,2017.0,ВО-1л58-2017-0606,ВО-1л58-2017-0606,ВО-1л58-2017-0606_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0606_orig.jpg,True,изразец,ceramic,whole,unknown,val_inner
16023,ВО-1л58-2017-0625,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри с кобальтовой росписью венчика фр-т,Фаянс,Д= ок 22 см,Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,ВО-1л58-2017-0625,ВО-1л58-2017-0625,ВО-1л58-2017-0625_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0625_orig.jpg,True,тарелка,faience,fragment,rim,val_inner
16032,ВО-1л58-2017-0635,Изразец,Изразца-перемычки красноглиняного с белой поливой фр-т,Керамика,"13+ х 4,5 х 1,5;; выс.рум=356 см",Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,ВО-1л58-2017-0635,ВО-1л58-2017-0635,ВО-1л58-2017-0635_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0635_orig.jpg,True,изразец,ceramic,fragment,unknown,val_inner
16091,ВО-1л58-2017-0716,Изразец,Изразца прямоугольного стенового красноглиняного с белой поливой бирюзовой и лиловой росписью угла фр-т,Керамика,"10,5+ х 7,5+ х 1; выс.рум=3,5 см",Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,ВО-1л58-2017-0716,ВО-1л58-2017-0716,ВО-1л58-2017-0716_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0716_orig.jpg,True,изразец,ceramic,fragment,unknown,val_inner
16219,ВО-1л58-2017-0963,Миска,Миски красноглиняной с росписью белой краской с прозрачной бесцветной и зелеными пятнами поливой внутри венчика фр-т,Керамика,Двен=19 см,Фрагмент,Заполнение под полом (зачистка по уровню щепы во дворе),ИИМК РАН,2017.0,ВО-1л58-2017-0963,ВО-1л58-2017-0963,ВО-1л58-2017-0963_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0963_orig.jpg,True,миска,ceramic,fragment,rim,val_inner
16231,ВО-1л58-2017-0981,Изразец,Изразец пояс-валик красноглиняный с белой поливой фрагментированный,Керамика,"21,5 х 10 х 1"" выс.рум=8 см",Фрагмент,"Засыпка битым кирпич. и изразцами под ""фунд-ом""",ИИМК РАН,2017.0,ВО-1л58-2017-0981,ВО-1л58-2017-0981,ВО-1л58-2017-0981_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-0981_orig.jpg,True,изразец,ceramic,fragment,unknown,val_inner
16242,ВО-1л58-2017-1003,Изразец,"Изразец пояс-валик красноглиняный с белой поливой, фрагментированный",Керамика,"21 х 10,5 х 1,5; выс.рум=8 см",Фрагмент,Бурая супесь с битым кирпич. и изразцами под деревом,ИИМК РАН,2017.0,ВО-1л58-2017-1003,ВО-1л58-2017-1003,ВО-1л58-2017-1003_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-1003_orig.jpg,True,изразец,ceramic,fragment,unknown,val_inner
16243,ВО-1л58-2017-1005,Изразец,"Изразца (карнизного пояса-каблучка углового?) красноглиняного с белой поливой фр-т, румпа отбита",Керамика,12+ х 13+ х 1 см,Фрагмент,Бурая супесь с битым кирпич. и изразцами под деревом,ИИМК РАН,2017.0,ВО-1л58-2017-1005,ВО-1л58-2017-1005,ВО-1л58-2017-1005_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-1005_orig.jpg,True,изразец,ceramic,fragment,unknown,val_inner
16247,ВО-1л58-2017-1009,Изразец,"Изразец пояс-валик красноглиняный с белой поливой, фрагментированный, румпа утрачена",Керамика,"18,5+ х 11 х 1 см",Фрагмент,Бурая супесь с битым кирпич. и изразцами под деревом,ИИМК РАН,2017.0,ВО-1л58-2017-1009,ВО-1л58-2017-1009,ВО-1л58-2017-1009_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-1009_orig.jpg,True,изразец,ceramic,fragment,unknown,val_inner
16343,ВО-1л58-2017-1152,Миска,Миски красноглиняной с росписью белой краской и прозрачной поливой венчика фр-т,Керамика,Д=20 см,Фрагмент,Заполнение канавы,ИИМК РАН,2017.0,ВО-1л58-2017-1152,ВО-1л58-2017-1152,ВО-1л58-2017-1152_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/ВО-1л58-2017-1152_orig.jpg,True,миска,ceramic,fragment,rim,val_inner
49,М102-2012-1-0529,Изразец,Изразца-перемычки красноглиняного с белой поливой и кобальтовой растительной росписью фр-т,Керамика,"4,5+ х 4,3 х 4,2+ см",Фрагмент,Пестрая мешаная супесь,ИИМК РАН,2012.0,М102-2012-1-0529,М102-2012-1-0529,М102-2012-1-0529_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/М102-2012-1-0529_orig.jpg,True,изразец,ceramic,fragment,unknown,test_open
111,М102-2012-1-0847,Тарелка,Тарелки фаянсовой с белой поливой внутри и снаружи края фигурного фр-т,Фаянс,D? см,Фрагмент,Дерн со щепой,ИИМК РАН,2012.0,М102-2012-1-0847,М102-2012-1-0847,М102-2012-1-0847_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/М102-2012-1-0847_orig.jpg,True,тарелка,faience,fragment,rim,test_open
133,М102-2012-1-0949,Изразец,Изразца красноглиняного плоского с белой поливой и голубой росписью фр-т,Керамика,"10+ х 9+ х 1,5; выс румпы=4,5 см",Фрагмент,Дерн со щепой,ИИМК РАН,2012.0,М102-2012-1-0949,М102-2012-1-0949,М102-2012-1-0949_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/М102-2012-1-0949_orig.jpg,True,изразец,ceramic,fragment,unknown,test_open
152,М102-2012-2-0538,Блюдце,Блюдца (?) фарфорового с полихромной растительной росписью и золотой окантовкой края фр-т,Фарфор,D15 см,Фрагмент,Дерн,ИИМК РАН,2012.0,М102-2012-2-0538,М102-2012-2-0538,М102-2012-2-0538_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/М102-2012-2-0538_orig.jpg,True,блюдце,porcelain,fragment,rim,test_open
232,М102-2012-2-1248,Блюдце,Блюдца фарфорового с белой поливой внутри и снаружи донца клейменого фр-т,Фарфор,"4+ х 2,9+ х 0,4 см",Фрагмент,,ИИМК РАН,2012.0,М102-2012-2-1248,М102-2012-2-1248,М102-2012-2-1248_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/М102-2012-2-1248_orig.jpg,True,блюдце,porcelain,fragment,base,test_open
237,М102-2012-2-1265,Тарелка,Тарелки фаянсовой с белой поливой снаружи и кобальтовой растительно-геометрической росписью внутри края фр-т,Фаянс,D26 см,Фрагмент,Слой под цементным полом (мусор XIX века),ИИМК РАН,2012.0,М102-2012-2-1265,М102-2012-2-1265,М102-2012-2-1265_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/М102-2012-2-1265_orig.jpg,True,тарелка,faience,fragment,rim,test_open
249,М102-2012-2-1279,Крышка,Сосуда прозрачного стекла крышки фр-т,Стекло,"7,5+ х 5,9+ х 0,2 см",Фрагмент,Слой под цементным полом (мусор XIX века),ИИМК РАН,2012.0,М102-2012-2-1279,М102-2012-2-1279,М102-2012-2-1279_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/М102-2012-2-1279_orig.jpg,True,крышка,glass,fragment,lid,test_open
316,Мич11-ш01-005,Плитка,Плитки керамической с белой поливой и кобальтовой росписью фр-т,Керамика,,Фрагмент,Техноген,ИИМК РАН,2011.0,Мич11-ш01-005,Мич11-ш01-005,Мич11-ш01-005_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Мич11-ш01-005_orig.jpg,True,плитка,ceramic,fragment,unknown,test_open
474,БП11-Р01-тех-0061,Изразец,Изразца светлоглиняного орнаментированного с белой поливой и полихромной росписью фр-т,Керамика,"11,5+х7,8+х 5 см",Фрагмент,Горизонт техноген/ внутри дома,,,БП11-Р01-тех-0061,БП11-Р01-тех-0061,БП11-Р01-тех-0061_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/БП11-Р01-тех-0061_orig.jpg,True,изразец,ceramic,fragment,unknown,test_open
475,БП11-Р01-Г01-1065,Тарелка,Тарелки фаянсовой донца фр-т,Фаянс,Д17 см,Фрагмент,Горизонт 1,,,БП11-Р01-Г01-1065,БП11-Р01-Г01-1065,БП11-Р01-Г01-1065_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/БП11-Р01-Г01-1065_orig.jpg,True,тарелка,faience,fragment,base,test_open
841,БП11-Р01-Г01-1289,Тарелка,Тарелки фаянсовой с красной росписью профиль,Фаянс,Д15-12 см,Фрагмент,Горизонт 1/ темно-коричневый гумусированный суглинок,,,БП11-Р01-Г01-1289,БП11-Р01-Г01-1289,БП11-Р01-Г01-1289_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/БП11-Р01-Г01-1289_orig.jpg,True,тарелка,faience,fragment,profile,test_open
913,Кроп-2013-155,Блюдце,Сосуда (блюдца ?) фарфорового с растительным полихромным орнаментом внутри венчика фр-т,Фарфор,Д=15 см,Фрагмент,,,2013.0,Кроп-2013-155,Кроп-2013-155,Кроп-2013-155_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-155_orig.jpg,True,блюдце,porcelain,fragment,rim,test_open
921,Кроп-2013-163,Крышка,Сосуда  прозрачного зеленого стекла крышка,Стекло,"Д=7,4 см",Целый,,,2013.0,Кроп-2013-163,Кроп-2013-163,Кроп-2013-163_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-163_orig.jpg,True,крышка,glass,whole,lid,test_open
968,Кроп-2013-263,Блюдце,"Блюдце фарфоровое с растительным декольным орнаментом внутри, фрагментированное",Фарфор,"Двен=15; Ддон=9; выс=2,5 см",Фрагмент,,,2013.0,Кроп-2013-263,Кроп-2013-263,Кроп-2013-263_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-263_orig.jpg,True,блюдце,porcelain,fragment,unknown,test_open
972,Кроп-2013-267,Тарелка,Тарелки фарфоровой  с рельефным краем профиля фр-т,Фарфор,Двен=25; Ддон=14; выс=3 см,Фрагмент,,,2013.0,Кроп-2013-267,Кроп-2013-267,Кроп-2013-267_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-267_orig.jpg,True,тарелка,porcelain,fragment,unknown,test_open
973,Кроп-2013-268,Тарелка,Тарелки фарфоровой донца клейменого фр-т,Фарфор,Д=12 см,Фрагмент,,,2013.0,Кроп-2013-268,Кроп-2013-268,Кроп-2013-268_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-268_orig.jpg,True,тарелка,porcelain,fragment,base,test_open
1007,Кроп-2013-399,Тарелка,Тарелки фарфоровой с геометрическим полихромным орнаментом внутри профиля фр-т,Фарфор,Двен=10; Ддон=8; выс=2 см,Фрагмент,,,2013.0,Кроп-2013-399,Кроп-2013-399,Кроп-2013-399_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-399_orig.jpg,True,тарелка,porcelain,fragment,unknown,test_open
1008,Кроп-2013-400,Тарелка,Тарелки фарфоровой с линейным золотым орнаментом по краю снаружи донца клейменого фр-т,Фарфор,"Д=9,5 см",Фрагмент,,,2013.0,Кроп-2013-400,Кроп-2013-400,Кроп-2013-400_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-400_orig.jpg,True,тарелка,porcelain,fragment,base,test_open
1017,Кроп-2013-415,Тарелка,Тарелки фаянсовой с темно-синей поливой внутри и снаружи венчика фр-т,Фаянс,Д=19 см,Фрагмент,,,2013.0,Кроп-2013-415,Кроп-2013-415,Кроп-2013-415_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-415_orig.jpg,True,тарелка,faience,fragment,rim,test_open
1020,Кроп-2013-421,Тарелка,Сосуда (тарелки ?) фаянсовой с белой поливой внутри и снаружи донца клейменого фр-т,Фаянс,Д=не определим,Фрагмент,,,2013.0,Кроп-2013-421,Кроп-2013-421,Кроп-2013-421_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-421_orig.jpg,True,тарелка,faience,fragment,base,test_open
1061,Кроп-2013-478,Блюдце,Блюдце фарфоровое с линейным золотым орнаментом внутри и клеймом на донце фрагментированное,Фарфор,Двен=15; Ддон=7; выс=3 см,Фрагмент,,,2013.0,Кроп-2013-478,Кроп-2013-478,Кроп-2013-478_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-478_orig.jpg,True,блюдце,porcelain,fragment,base,test_open
1066,Кроп-2013-484,Блюдце,Блюдца фарфорового с клейменым донцем профиля фр-т,Фарфор,"Двен=15; Ддон=7,5; выс=3 см",Фрагмент,,,2013.0,Кроп-2013-484,Кроп-2013-484,Кроп-2013-484_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-484_orig.jpg,True,блюдце,porcelain,fragment,base,test_open
1125,Кроп-2013-Тр2-050,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри профиль,Фарфор,Двенч=14; Ддон=8; выс=3 см,Фрагмент,,,2013.0,Кроп-2013-Тр2-050,Кроп-2013-Тр2-050,Кроп-2013-Тр2-050_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-Тр2-050_orig.jpg,True,блюдце,porcelain,fragment,profile,test_open
1141,Нев11-Г0-005,Плитка,"Плитка бетонно-композитная напольная, орнаментированная","Основание - бетон, покрытие - композитный материал","21,7 х 21,7 х 2,5 см",Целый,Гориз.0,,2011.0,Нев11-Г0-005,Нев11-Г0-005,Нев11-Г0-005_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г0-005_orig.jpg,True,плитка,other,whole,unknown,test_open
1146,Нев11-Г02-012,Изразец,Изразца красноглиняного с белой поливой и кобальтовой росписью фр-т,Керамика,,Фрагмент,Гориз.2,,2011.0,Нев11-Г02-012,Нев11-Г02-012,Нев11-Г02-012_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г02-012_orig.jpg,True,изразец,ceramic,fragment,unknown,test_open
1153,Нев11-Г02-021,Изразец,Изразца плоского красноглиняного с белой поливой  и отверстием для крепления фр-т,Керамика,"17+ х 7,4 + х 5,8 см",Фрагмент,Гориз.2,,2011.0,Нев11-Г02-021,Нев11-Г02-021,Нев11-Г02-021_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г02-021_orig.jpg,True,изразец,ceramic,fragment,unknown,test_open
1191,Нев11-Г03-178,Изразец,Изразца плоского с зеленой поливой фр-т,Керамика,,Фрагмент,Гориз.3,,2011.0,Нев11-Г03-178,Нев11-Г03-178,Нев11-Г03-178_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г03-178_orig.jpg,True,изразец,ceramic,fragment,unknown,test_open
1220,Нев11-Г05-228,Тарелка,Тарелки фаянсовой края фр-ты,Фаянс,,Фрагмент,Гориз.5,,2011.0,Нев11-Г05-228,Нев11-Г05-228,Нев11-Г05-228_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г05-228_orig.jpg,True,тарелка,faience,fragment,rim,test_open
1221,Нев11-Г05-235,Изразец,Изразца красноглиняного плоского с белой поливой и серой росписью фр-т,Керамика,,Фрагмент,Гориз.5,,2011.0,Нев11-Г05-235,Нев11-Г05-235,Нев11-Г05-235_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г05-235_orig.jpg,True,изразец,ceramic,fragment,unknown,test_open
1230,БП12-Г01-0726,Тарелка,Тарелки фаянсовой донца с клеймом фр-т,Фаянс,Д15 см,Фрагмент,Горизонт 1/ темная гумусированная супесь с включением щепы и кирпичной крошки,,,БП12-Г01-0726,БП12-Г01-0726,БП12-Г01-0726_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/БП12-Г01-0726_orig.jpg,True,тарелка,faience,fragment,base,test_open
